t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
1.100000000000000000e+01,5.000000000000000000e+01,6.927391135303267333e+01,-3.517508989678367470e+01,1.590117854375100137e+01,0.000000000000000000e+00,5.800000000000000000e+01,2.730999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+01,6.898047347503023730e+01,-3.279293742138340662e+01,1.381246394635317110e+01,0.000000000000000000e+00,5.800000000000000000e+01,2.744000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+01,6.934162778641783120e+01,-3.188492891930013684e+01,1.254330113288230741e+01,0.000000000000000000e+00,5.800000000000000000e+01,2.728000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+01,6.855160273025748552e+01,-2.895296097536970592e+01,1.040135824511221863e+01,0.000000000000000000e+00,5.800000000000000000e+01,2.762999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+01,6.832588128564023577e+01,-2.733106784326044192e+01,9.005186557620204368e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.773000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+01,6.825816485225506369e+01,-2.616760456594241901e+01,7.909439713687355322e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.776000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+01,6.780672196302056420e+01,-2.440686444718138404e+01,6.600142484160819834e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.796000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,4.999999999999999289e+01,6.767128909625022004e+01,-2.339239700200910121e+01,5.721107905758880285e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.801999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.000000000000000000e+01,6.819044841886989161e+01,-2.371293036891540851e+01,5.522481950045516008e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.778999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+01,6.773900552963539212e+01,-2.222674950860299248e+01,4.487743978967601244e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
